120.53851897 6569.10007564
120.55895326 4262.73007564
120.57938745 2186.86007564
120.59982184 888.38007564
120.62025612 711.06007564
120.64069031 1652.17007564
120.66112460 3485.07007564
120.68155899 5705.11007564
120.70199318 7518.11007564
120.72242747 8316.61007564
120.74286186 8141.80007564
120.76329604 6635.16007564
120.78373033 3915.13007564
120.80416462 390.68007564
120.82459891 -3080.98992436
120.84503320 -5635.36992436
120.86546749 -6770.22992436
120.88590188 -6628.00992436
120.90633607 -5110.94992436
120.92677036 -2377.47992436
120.94720475 996.58007564
120.96763893 4211.41007564
120.98807322 6568.62007564
121.00850741 7805.07007564
121.02894180 7419.55007564
121.04937609 5479.11007564
121.06981038 2990.00007564
121.09024467 867.81007564
121.11067896 -146.75992436
121.13111325 17.59007564
121.15154744 1049.64007564
121.17198183 2969.87007564
121.19241612 5053.69007564
121.21285031 6558.52007564
121.23328470 7077.29007564
121.25371899 6581.61007564
121.27415318 4940.27007564
121.29458747 2202.07007564
121.31502186 -657.89992436
121.33545615 -3234.30992436
121.35589034 -4980.17992436
121.37632473 -5763.28992436
121.39675902 -5340.56992436
121.41719321 -3865.95992436
121.43762750 -1308.67992436
121.45806189 1553.42007564
121.47849608 4031.98007564
121.49893037 5399.60007564
121.51936466 5507.44007564
121.53979905 4144.58007564
121.56023334 1806.06007564
121.58066753 -646.12992436
121.60110192 -2372.84992436
121.62153621 -3072.45992436
121.64197040 -2927.34992436
121.66240469 -1862.40992436
121.68283908 -123.03992436
121.70327327 1969.86007564
121.72370756 3584.83007564
121.74414195 4369.42007564
121.76457614 4079.48007564
121.78501043 2738.14007564
121.80544472 791.56007564
121.82587901 -1244.26992436
121.84631330 -3184.44992436
121.86674760 -4432.06992436
121.88718189 -4832.76992436
121.90761618 -4457.46992436
121.92805047 -3179.79992436
121.94848466 -1223.50992436
121.96891905 794.56007564
121.98935334 2210.04007564
122.00978753 2486.86007564
122.03022192 1405.55007564
122.05065621 -745.77992436
122.07109051 -3105.12992436
122.09152470 -5051.17992436
122.11195909 -6277.71992436
122.13239338 -6427.13992436
122.15282757 -5757.81992436
122.17326196 -4439.97992436
122.19369625 -2372.31992436
122.21413044 40.14007564
122.23456474 1930.33007564
122.25499913 2765.59007564
122.27543332 2470.48007564
122.29586761 1176.87007564
122.31630200 -420.44992436
122.33673619 -2035.78992436
122.35717049 -3317.90992436
122.37760478 -3936.57992436
122.39803917 -3823.36992436
122.41847336 -3124.13992436
122.43890765 -1820.09992436
122.45934205 -315.63992436
122.47977624 1095.09007564
122.50021053 1543.92007564
122.52064472 561.93007564
122.54107911 -1714.75992436
122.56151341 -4520.71992436
122.58194770 -7044.64992436
122.60238199 -8842.92992436
122.62281628 -9289.96992436
122.64325057 -8382.43992436
122.66368477 -6702.40992436
122.68411916 -4324.72992436
122.70455345 -1579.90992436
122.72498764 1168.59007564
122.74542204 3147.40007564
122.76585633 3850.40007564
122.78629052 3172.23007564
122.80672481 1468.10007564
122.82715920 -449.28992436
122.84759350 -2133.23992436
122.86802779 -3203.20992436
122.88846208 -3260.15992436
122.90889638 -2477.82992436
122.92933067 -1066.00992436
122.94976486 562.55007564
122.97019925 1865.70007564
122.99063355 2207.31007564
123.01106774 1490.94007564
123.03150213 -414.99992436
123.05193642 -3329.48992436
123.07237072 -6262.20992436
123.09280491 -8307.08992436
123.11323930 -9153.90992436
123.13367360 -8851.48992436
123.15410779 -7503.09992436
123.17454218 -4888.42992436
123.19497648 -1438.16992436
123.21541067 1963.81007564
123.23584496 4667.35007564
123.25627935 6097.36007564
123.27671355 5979.41007564
123.31758223 1934.57007564
123.33801643 -5.40992436
123.35845072 -1158.65992436
123.37888501 -1421.12992436
123.39931941 -931.28992436
123.41975360 233.25007564
123.44018789 1805.57007564
123.46062229 3198.80007564
123.48105648 4042.49007564
123.50149078 3759.72007564
123.52192497 2291.40007564
123.54235936 -178.64992436
123.56279366 -3215.44992436
123.58322795 -5779.75992436
123.60366224 -7287.29992436
123.62409654 -7205.09992436
123.64453083 -6009.24992436
123.66496503 -3663.50992436
123.68539942 -405.15992436
123.70583371 3208.78007564
123.72626791 6455.67007564
123.74670230 8523.79007564
123.76713659 8755.42007564
123.78757079 7386.11007564
123.80800508 4889.22007564
123.82843948 1999.75007564
123.84887367 -46.12992436
123.86930796 -693.65992436
123.88974236 -401.89992436
123.91017665 625.03007564
123.93061085 2249.36007564
123.95104514 3849.98007564
123.97147954 5121.24007564
123.99191373 5684.30007564
124.01234802 5052.22007564
124.03278242 3179.90007564
124.05321661 790.07007564
124.07365091 -1931.10992436
124.09408520 -4155.40992436
124.11451950 -5065.97992436
124.13495379 -4660.32992436
124.15538809 -2994.79992436
124.17582248 -169.59992436
124.19625667 3398.89007564
124.21669097 6752.82007564
124.23712526 9177.75007564
124.25755956 10046.83007564
124.27799385 9134.58007564
124.29842815 6622.28007564
124.31886254 3353.77007564
124.33929674 344.84007564
124.35973103 -1601.33992436
124.38016533 -2094.27992436
124.40059962 -1480.14992436
124.42103392 -13.03992436
124.44146821 2221.27007564
124.46190261 4340.21007564
124.48233680 6049.13007564
124.50277110 6581.20007564
124.52320529 5923.64007564
124.54363969 4193.08007564
124.56407398 1874.81007564
124.58450818 -622.53992436
124.60494257 -2615.36992436
124.62537687 -3421.32992436
124.64581116 -2863.34992436
124.66624536 -1152.33992436
124.68667975 1674.63007564
124.70711405 5060.46007564
124.72754824 7989.77007564
124.74798264 9354.02007564
124.76841693 8860.77007564
124.78885113 6611.22007564
124.80928542 3347.34007564
124.82971982 -44.93992436
124.85015401 -2990.14992436
124.87058831 -4598.49992436
124.89102261 -4671.20992436
124.91145700 -3559.40992436
124.93189120 -1383.75992436
124.95232549 1514.47007564
124.97275989 4291.24007564
124.99319408 6080.85007564
125.01362838 6651.29007564
125.03406257 5773.04007564
125.05449697 3816.56007564
125.07493127 1491.82007564
125.09536556 -976.81992436
125.11579986 -2713.42992436
125.13623415 -3177.72992436
125.15666845 -2444.36992436
125.17710264 -468.99992436
125.19753704 2405.00007564
125.21797134 5109.67007564
125.23840553 6832.13007564
125.25883993 6861.54007564
125.27927422 5071.98007564
125.29970842 1852.38007564
125.32014272 -1686.39992436
125.34057711 -4833.80992436
125.36101131 -6853.36992436
125.38144560 -7417.50992436
125.40188000 -6820.29992436
125.42231430 -5064.67992436
125.44274849 -2118.90992436
125.46318279 1284.80007564
125.48361718 3976.21007564
125.50405138 5345.63007564
125.52448568 5359.94007564
125.54492007 3986.34007564
125.56535427 1644.62007564
125.58578857 -825.79992436
125.60622286 -2880.47992436
125.62665716 -3895.29992436
125.64709155 -3724.25992436
125.66752575 -2590.01992436
125.68796015 -563.85992436
125.70839444 1874.76007564
125.72882864 3867.35007564
125.74926294 4480.88007564
125.76969733 3565.40007564
125.79013153 1005.95007564
125.81056583 -2578.60992436
125.83100022 -5890.85992436
125.85143442 -8250.73992436
125.87186872 -9019.30992436
125.89230301 -8540.68992436
125.91273731 -6992.89992436
125.93317161 -4341.60992436
125.95360590 -1047.66992436
125.97404030 2266.82007564
125.99447450 4582.19007564
126.01490879 5209.20007564
126.03534299 4281.14007564
126.05577739 1987.56007564
126.07621168 -708.44992436
126.09664588 -3043.91992436
126.11708028 -4462.06992436
126.13751457 -4895.69992436
126.15794887 -4285.27992436
126.17838307 -2795.80992436
126.19881746 -879.38992436
126.21925176 950.33007564
126.23968596 2210.88007564
126.28055465 986.37007564
126.30098885 -1729.26992436
126.32142315 -4730.52992436
126.34185754 -6990.62992436
126.36229174 -8182.35992436
126.38272604 -8318.76992436
126.40316043 -7306.14992436
126.42359473 -4954.13992436
126.44402893 -1700.66992436
126.46446323 1673.89007564
126.48489762 4258.90007564
126.50533182 5522.93007564
126.52576612 5170.58007564
126.54620032 3368.18007564
126.56663471 799.99007564
126.58706901 -1704.17992436
126.60750331 -3365.91992436
126.62793760 -4125.56992436
126.64837190 -4204.41992436
126.66880620 -3482.63992436
126.68924040 -2008.98992436
126.70967479 -239.25992436
126.73010909 1299.68007564
126.75054329 1954.62007564
126.77097769 1457.14007564
126.79141198 16.83007564
126.81184618 -2029.66992436
126.83228048 -4045.85992436
126.85271488 -5374.17992436
126.87314907 -5823.20992436
