120.53806068 2148.28327542
120.55849517 1700.11005609
120.57892956 1502.18842597
120.59936415 1123.19472841
120.61979864 696.46998229
120.64023303 329.03375550
120.66066752 -174.41383414
120.68110211 -537.93480063
120.70153651 -947.69636080
120.72197100 -1391.95902526
120.74240559 -1857.17631251
120.76283998 -2331.22345220
120.78327447 -2783.60030675
120.80370896 -3231.13170887
120.82414345 -3675.06172292
120.84457794 -4022.92137413
120.86501243 -4329.58905171
120.88544702 -4659.69921673
120.90588141 -4856.48307235
120.92631590 -4945.08850497
120.94675049 -5046.51092068
120.96718488 -4987.23368123
120.98761937 -4923.91758679
121.00805376 -4699.75184260
121.02848835 -4350.51890923
121.04892284 -4031.66680431
121.06935733 -3548.81231339
121.08979182 -2974.75669472
121.11022631 -2389.84597338
121.13066080 -1666.74130127
121.15109519 -979.90083635
121.17152979 -248.00965936
121.19196428 377.70662479
121.21239867 1153.76417496
121.23283326 1682.98533781
121.25326775 2389.51520761
121.27370214 2991.59685502
121.29413663 3573.21211525
121.31457122 4006.34729792
121.33500571 4351.27545038
121.35544010 4713.97984063
121.37587469 4949.37282354
121.39630918 5138.82038992
121.41674357 5128.37588207
121.43717806 5135.37993810
121.45761265 4978.96702991
121.47804704 4816.82583141
121.49848153 4670.21676594
121.51891602 4329.79373051
121.53935061 4012.50552804
121.55978510 3522.39523988
121.58021950 3043.17414651
121.60065409 2661.14931531
121.62108858 2221.18586443
121.64152297 1732.02266264
121.66195746 1295.38189862
121.68239205 808.54376843
121.70282644 402.23406728
121.72326093 -85.84382609
121.74369552 -517.65599650
121.76412991 -1040.24316525
121.78456440 -1541.90779277
121.80499889 -2001.89200289
121.82543338 -2459.46929460
121.84586787 -2941.95465933
121.86630236 -3384.48731560
121.88673685 -3816.38678070
121.90717134 -4266.55814360
121.92760583 -4614.21567897
121.94804022 -4976.74760365
121.96847481 -5202.84242466
121.98890931 -5515.37858140
122.00934370 -5715.03955581
122.02977829 -5831.60893297
122.05021278 -5837.45422443
122.07064727 -5719.37080175
122.09108166 -5558.98945203
122.11151625 -5356.93193451
122.13195074 -5036.30594520
122.15238513 -4624.80192807
122.17281972 -4107.30919232
122.19325421 -3512.87147011
122.21368860 -2833.11343195
122.23412309 -2145.95449041
122.25455768 -1319.60145993
122.27499207 -524.49096736
122.29542656 342.97494593
122.31586115 1062.33656583
122.33629554 1864.69982558
122.35673003 2627.85017332
122.37716452 3256.13807172
122.39759911 3965.17610682
122.41803351 4629.35120326
122.43846800 5151.78836836
122.45890259 5680.95419054
122.47933698 5973.58911733
122.49977147 6251.90527361
122.52020586 6468.39793044
122.54064045 6615.97545737
122.56107494 6560.69526851
122.58150943 6556.16905030
122.60194392 6340.85240257
122.62237841 6141.21816712
122.64281290 5826.22664685
122.66324729 5469.95978550
122.68368188 4833.44696586
122.70411637 4539.42659096
122.72455076 4095.66697008
122.74498535 3537.70258697
122.76541984 2994.14487387
122.78585423 2475.44337684
122.80628872 1845.25175630
122.82672331 1317.51676189
122.84715780 677.52054358
122.86759229 -6.63804868
122.88802678 -709.91202819
122.90846127 -1318.41275022
122.92889576 -2010.03993823
122.94933016 -2565.71686089
122.96976475 -3170.48482165
122.99019924 -3771.05860330
123.01063363 -4363.98125736
123.03106822 -4954.72448998
123.05150271 -5490.77258636
123.07193720 -5970.67314554
123.09237159 -6320.03209023
123.11280618 -6744.81404656
123.13324067 -7064.91147152
123.15367506 -7252.20338532
123.17410965 -7425.11526150
123.19454414 -7403.24091681
123.21497853 -7361.70100302
123.23541302 -7146.10474149
123.25584761 -6992.91158385
123.27628200 -6626.00327573
123.31715108 -5496.51469631
123.33758547 -4769.35235743
123.35801996 -4057.01176649
123.37845445 -3196.86162557
123.39888904 -2374.25064575
123.41932343 -1462.10567361
123.43975792 -523.57267675
123.46019251 391.23993135
123.48062690 1371.58539903
123.50106139 2284.68011686
123.52149578 3225.60526976
123.54193037 4076.59015820
123.56236486 4936.13397343
123.58279935 5571.70618128
123.60323384 6222.36531131
123.62366833 6767.98825578
123.64410282 7283.81309731
123.66453721 7738.98131723
123.68497180 8113.49971036
123.70540629 8331.67352166
123.72584068 8425.34770599
123.74627527 8475.82634037
123.76670976 8374.49115938
123.78714415 8262.99095048
123.80757864 8006.48109296
123.82801323 7623.65944261
123.84844762 7255.40569649
123.86888211 6771.31943690
123.88931670 6233.29591722
123.90975119 5524.38733700
123.93018558 4809.35020505
123.95062007 4111.39826075
123.97105466 3295.98033777
123.99148905 2429.62542335
124.01192354 1638.86404194
124.03235813 790.36928245
124.05279252 -91.92417875
124.07322701 -937.43565368
124.09366150 -1912.49727215
124.11409599 -2809.85092767
124.13453048 -3708.88907576
124.15496497 -4521.51543573
124.17539956 -5341.67387484
124.19583395 -6123.05391408
124.21626844 -6773.40912502
124.23670293 -7379.53172547
124.25713742 -7949.48229065
124.27757191 -8433.64004258
124.29800640 -8784.99160455
124.31844099 -9046.80456004
124.33887538 -9186.12271392
124.35930987 -9198.94406888
124.37974436 -9067.70305411
124.40017885 -8876.93150554
124.42061334 -8563.69075610
124.44104782 -8114.50496142
124.46148241 -7546.53259438
124.48191680 -6947.67544031
124.50235129 -6180.11176960
124.52278568 -5340.18008625
124.54322027 -4518.25300314
124.56365476 -3519.92091665
124.58408915 -2435.85247655
124.60452374 -1344.48699977
124.62495823 -176.39391235
124.64539272 974.65445250
124.66582711 2011.19971778
124.68626170 2988.95973437
124.70669619 4021.92071032
124.72713058 4965.32209274
124.74756517 5966.56237085
124.76799966 6878.79560118
124.78843405 7880.89672629
124.80886854 8638.71596297
124.82930312 9289.26884900
124.84973751 9837.46450483
124.87017200 10325.56648135
124.89060649 10610.43012911
124.91104108 10771.55429875
124.93147547 10893.74402118
124.95190996 10758.74902415
124.97234455 10417.00253279
124.99277894 10071.85545152
125.01321343 9732.94047501
125.03364782 9115.50486981
125.05408241 8340.46429284
125.07451690 7552.91147417
125.09495138 6648.41697300
125.11538587 5630.73411395
125.13582036 4541.53509991
125.15625485 3464.97606317
125.17668924 2239.93568498
125.19712383 1141.25258317
125.21755832 -99.19446963
125.23799271 -1382.38948132
125.25842730 -2617.43665115
125.27886179 -3892.30750198
125.29929617 -5075.40971825
125.31973066 -6088.25497192
125.34016525 -7064.87560470
125.36059964 -7964.71330689
125.38103413 -8728.63447272
125.40146872 -9412.22400635
